;outstanding_balance;age;dslp;dsldc;antiquity;feature;installment_amount;target
2968;1500.0;40;239;60;200;1.0;100.0;0
2969;4400.0;75;64;95;2100;1.1666666666666667;120.0;0
2970;900.0;41;54;61;600;0.8666666666666667;70.0;1
2971;10400.0;63;62;83;500;1.0;200.0;0
2972;10200.0;49;357;69;300;1.0;300.0;0
2973;3300.0;66;62;86;200;0.7777777777777778;150.0;1
2974;700.0;59;302;79;1300;0.23076923076923078;65.0;0
2975;10000.0;56;63;76;100;1.0;150.0;0
2976;800.0;61;64;81;3300;0.5555555555555556;100.0;1
2977;700.0;42;206;62;200;0.5;100.0;1
2978;1900.0;33;563;53;1600;1.0;160.0;1
2979;8000.0;48;209;68;200;0.5;300.0;0
2980;1600.0;47;58;67;2200;0.7272727272727273;110.0;0
2981;4700.0;62;244;82;1800;8.0;150.0;1
2982;500.0;62;2098;82;2000;2.0;100.0;1
2983;3900.0;62;2130;82;2100;2.0;150.0;1
2984;1600.0;61;1588;81;2300;1.0;80.0;0
2985;6600.0;45;51;65;1800;0.2222222222222222;300.0;0
2986;2500.0;48;185;68;2400;0.3333333333333333;200.0;0
2987;3800.0;51;441;71;400;1.0;200.0;0
2988;800.0;61;58;81;3700;0.625;70.0;0
2989;2300.0;61;53;81;2500;1.0;130.0;1
2990;900.0;44;58;64;3300;0.7;70.0;0
2991;900.0;45;67;65;1500;0.8;290.0;0
2992;7600.0;65;58;85;500;0.6470588235294118;120.0;0
2993;3900.0;61;53;81;2700;0.6666666666666666;120.0;0
2994;5100.0;45;117;65;100;1.0;250.0;0
2995;7300.0;37;73;57;1800;3.0;450.0;0
2996;13100.0;56;107;76;200;9.0;300.0;1
2997;7200.0;56;105;76;1800;7.0;160.0;1
2998;4100.0;36;156;56;1200;4.0;250.0;1
2999;3500.0;38;102;58;1200;6.0;120.0;0
3000;9000.0;54;83;74;300;0.6666666666666666;150.0;1
3001;2900.0;45;74;65;1800;7.0;100.0;1
3002;2900.0;48;171;68;2300;4.0;300.0;0
3003;5600.0;57;116;77;100;1.0;200.0;0
3004;1600.0;37;228;57;800;2.0;135.0;0
3005;1600.0;56;107;76;1600;5.0;200.0;1
3006;1300.0;46;100;66;1800;6.0;150.0;0
3007;1300.0;75;143;95;900;3.0;200.0;0
3008;7000.0;41;105;61;100;1.0;130.0;0
3009;1300.0;48;57;68;1800;7.0;80.0;1
3010;1600.0;56;161;76;1600;3.0;200.0;0
3011;1000.0;56;108;76;500;2.0;100.0;1
3012;1100.0;52;157;72;400;2.0;200.0;1
3013;1300.0;49;2542;69;2500;1.0;150.0;0
3014;5900.0;68;99;88;2000;7.0;150.0;0
3015;600.0;60;129;80;1000;3.0;253.5;1
3016;500.0;42;101;62;700;5.0;120.0;0
3017;300.0;60;85;80;2700;6.0;80.0;1
3018;1400.0;44;2907;64;2900;1.0;150.0;0
3019;3600.0;54;64;74;2900;11.0;100.0;1
3020;11000.0;56;128;76;200;5.0;250.0;0
3021;2300.0;43;77;63;200;0.4;150.0;1
3022;4800.0;56;80;76;2400;4.0;170.0;1
3023;1000.0;65;302;85;1400;1.0;80.0;1
3024;400.0;40;110;60;200;4.0;217.0;0
3025;1800.0;51;809;71;1000;1.0;160.0;1
3026;1000.0;44;135;64;500;2.0;80.0;0
3027;3500.0;56;145;76;700;4.0;200.0;0
3028;4200.0;47;121;67;1700;5.0;150.0;0
3029;1300.0;59;75;79;100;0.2857142857142857;150.0;0
3030;5400.0;56;200;76;700;3.0;150.0;0
3031;2700.0;56;3092;76;3000;2.0;250.0;1
3032;900.0;61;247;81;2200;2.0;130.0;0
3033;1000.0;62;109;82;1600;5.0;200.0;0
3034;2100.0;64;127;84;1100;6.0;150.0;0
3035;1300.0;61;743;81;2100;1.0;80.0;0
3036;4600.0;61;2693;81;2600;1.0;150.0;1
3037;1000.0;61;1136;81;2400;1.0;110.0;0
3038;4000.0;61;1066;81;2400;1.0;170.0;0
3039;400.0;47;193;67;1000;2.0;192.06;0
3040;1200.0;61;3245;81;3300;1.0;400.0;0
3041;23200.0;56;106;76;1800;7.0;500.0;1
3042;5300.0;47;166;67;100;1.0;125.0;0
3043;2400.0;42;156;62;100;1.0;150.0;0
3044;1400.0;61;2956;81;3100;1.0;80.0;1
3045;400.0;61;3350;81;3300;1.0;75.0;0
3046;4000.0;61;115;81;2500;6.0;150.0;0
3047;1700.0;61;1821;81;2200;1.0;250.0;1
3048;8100.0;71;107;91;1600;1.75;180.0;1
3049;1500.0;33;95;53;0;1.0;200.0;0
3050;2000.0;57;134;77;2000;3.0;100.0;0
3051;16600.0;57;152;77;1400;5.0;400.0;0
3052;13600.0;56;205;76;2100;3.0;300.0;1
3053;11300.0;52;129;72;2300;4.0;380.0;0
3054;11200.0;43;51;63;2300;8.0;300.0;1
3055;8100.0;56;57;76;1300;8.0;200.0;1
3056;7100.0;56;122;76;1700;6.0;180.0;0
3057;4100.0;53;156;73;1600;5.0;300.0;0
3058;3700.0;58;73;78;1900;7.0;210.0;0
3059;7200.0;56;1616;76;1600;1.0;160.0;0
3060;4300.0;56;204;76;1700;3.0;150.0;0
3061;3200.0;54;220;74;1700;3.0;260.0;0
3062;4600.0;36;95;56;1500;5.0;150.0;1
3063;1700.0;56;72;76;1600;5.0;200.0;0
3064;1400.0;52;130;72;1800;5.0;150.0;0
3065;1500.0;55;129;75;900;3.0;200.0;0
3066;1800.0;48;68;68;800;4.0;160.0;0
3067;2600.0;40;128;60;1400;5.0;350.0;1
3068;1100.0;64;135;84;1000;2.0;130.0;0
3069;5000.0;43;159;63;1800;3.0;300.0;1
3070;900.0;56;134;76;1900;5.0;120.0;1
3071;1200.0;65;74;85;1800;7.0;90.0;1
3072;1300.0;55;113;75;1000;6.0;120.0;0
3073;700.0;53;65;73;800;4.0;100.0;1
3074;22200.0;65;128;85;2000;6.0;375.0;0
3075;13800.0;42;64;62;2200;4.0;470.0;0
3076;1300.0;45;75;65;1900;8.0;80.0;1
3077;21900.0;56;101;76;1700;7.0;400.0;1
3078;1700.0;35;201;55;900;4.0;150.0;0
3079;1100.0;52;125;72;700;4.0;100.0;1
3080;15700.0;56;200;76;1600;3.0;250.0;0
3081;1500.0;61;74;81;3200;10.0;100.0;1
3082;7300.0;36;104;56;1300;7.0;350.0;0
3083;9500.0;56;121;76;1800;10.0;220.0;1
3084;5200.0;56;145;76;1500;6.0;150.0;1
3085;8200.0;48;138;68;1900;6.0;250.0;0
3086;1300.0;52;171;72;400;3.0;120.0;0
3087;3500.0;80;2760;100;2700;2.0;200.0;0
3088;1100.0;65;130;85;1800;2.0;220.0;1
3089;10400.0;49;113;69;1500;6.0;200.0;0
3090;4700.0;70;2700;90;2600;2.0;100.0;0
3091;2400.0;44;81;64;2500;8.0;150.0;0
3092;1400.0;61;55;81;2500;0.4;80.0;0
3093;1000.0;61;54;81;2200;5.0;100.0;0
3094;800.0;61;55;81;3000;0.3333333333333333;70.0;0
3095;1700.0;56;1748;76;1700;1.0;115.0;1
3096;1100.0;59;3010;79;3000;1.0;120.0;0
3097;1000.0;50;1032;70;1000;1.0;300.0;1
3098;1300.0;58;134;78;100;0.2;150.0;0
3099;900.0;53;533;73;900;1.0;150.0;0
3100;3800.0;56;123;76;1700;2.5;250.0;0
3101;2600.0;47;938;67;1100;1.0;160.0;0
3102;2500.0;73;2887;93;2800;1.0;180.0;0
3103;2500.0;46;1870;66;1800;1.0;200.0;0
3104;2400.0;61;631;81;700;1.0;160.0;0
3105;1200.0;50;1977;70;1900;0.5;110.0;1
3106;4300.0;55;56;75;1600;3.0;150.0;1
3107;1500.0;61;1909;81;2700;1.0;500.0;0
3108;2300.0;56;784;76;1600;2.0;200.0;0
3109;2300.0;43;1657;63;1600;1.0;120.0;0
3110;2100.0;49;470;69;1000;1.0;170.0;1
3111;2000.0;46;1667;66;1600;1.0;180.0;0
3112;24300.0;56;2493;76;2400;2.0;410.0;0
3113;1900.0;56;2255;76;2200;2.0;200.0;0
3114;600.0;46;1869;66;1800;1.0;275.3;0
3115;2000.0;40;1869;60;1800;1.0;200.0;0
3116;2100.0;66;2919;86;2900;2.0;110.0;0
3117;1800.0;36;4625;56;4600;2.0;200.0;0
3118;1900.0;55;1214;75;1200;1.0;200.0;0
3119;3100.0;52;2858;72;2800;2.0;200.0;1
3120;1400.0;45;1473;65;1400;1.0;130.0;0
3121;9100.0;56;134;76;2000;6.0;250.0;0
3122;3700.0;59;118;79;1400;7.0;150.0;1
3123;1000.0;46;141;66;800;2.0;150.0;1
3124;1400.0;38;970;58;900;1.0;100.0;1
3125;1400.0;52;1869;72;1800;1.0;90.0;0
3126;1400.0;49;2157;69;2100;1.0;235.0;0
3127;1300.0;61;1420;81;1400;1.0;100.0;1
3128;400.0;56;467;76;2000;1.0;80.0;1
3129;800.0;40;697;60;600;1.0;420.0;0
3130;29500.0;56;124;76;1700;6.0;400.0;0
3131;800.0;52;628;72;900;1.0;120.0;1
3132;1500.0;55;223;75;1100;2.0;300.0;0
3133;900.0;72;2612;92;2600;1.0;200.0;0
3134;5600.0;42;146;62;100;1.0;250.0;0
3135;600.0;56;1869;76;1800;1.0;150.0;0
3136;9700.0;56;57;76;2200;12.0;500.0;1
3137;3600.0;56;58;76;1500;1.5;125.0;1
3138;1200.0;39;2342;59;2300;1.0;110.0;1
3139;2500.0;33;56;53;2600;2.0;200.0;0
3140;1900.0;56;646;76;1600;2.0;100.0;0
3141;400.0;62;86;82;1800;3.5;100.0;0
3142;6100.0;38;111;58;2100;1.6666666666666667;500.0;1
3143;300.0;62;146;82;600;2.5;173.49;1
3144;1800.0;54;394;74;300;1.0;225.0;0
3145;400.0;47;2828;67;3000;1.0;80.0;1
3146;1700.0;37;821;57;800;1.0;425.0;0
3147;1200.0;56;1642;76;1600;2.0;350.0;0
3148;2200.0;60;111;80;1000;3.0;200.0;1
3149;1100.0;41;135;61;100;1.0;120.0;1
3150;1500.0;41;1262;61;1200;1.0;125.0;0
3151;1400.0;68;51;88;200;3.0;130.0;0
3152;4700.0;46;362;66;1200;1.0;300.0;0
3153;9100.0;67;699;87;1800;2.0;250.0;0
3154;8900.0;56;118;76;1900;7.0;250.0;1
3155;5000.0;48;61;68;2200;1.0;250.0;1
3156;700.0;55;664;75;1000;1.0;150.0;0
3157;1100.0;61;1806;81;2700;1.0;90.0;0
3158;2100.0;34;128;54;1500;9.0;180.0;0
3159;3300.0;39;848;59;2800;1.0;115.0;0
3160;3100.0;39;117;59;1500;6.0;110.0;0
3161;800.0;36;1870;56;1800;1.0;100.0;1
3162;4100.0;40;133;60;1700;2.0;250.0;0
3163;600.0;60;1352;80;1300;1.0;186.75;1
3164;800.0;39;106;59;100;1.0;70.0;0
3165;1200.0;37;119;57;100;1.0;400.0;0
3166;3000.0;61;882;81;2200;0.3333333333333333;200.0;0
3167;900.0;47;1779;67;1700;1.0;150.0;0
3168;1500.0;61;2967;81;2900;1.0;150.0;1
3169;11300.0;83;181;103;2200;1.4;250.0;0
3170;13100.0;44;2555;64;2500;2.0;220.0;0
3171;9400.0;44;125;64;1300;7.0;250.0;0
3172;14800.0;74;125;94;3400;6.0;500.0;0
3173;1400.0;46;168;66;1100;4.0;338.85;0
3174;1700.0;51;727;71;1200;2.0;100.0;0
3175;4500.0;56;129;76;1500;6.0;260.0;1
3176;1400.0;48;57;68;1400;5.0;100.0;1
3177;1700.0;54;129;74;1100;3.0;300.0;0
3178;2500.0;56;56;76;1500;1.3333333333333333;110.0;1
3179;7100.0;63;1157;83;1100;2.0;300.0;0
3180;8000.0;56;757;76;1500;2.0;250.0;0
3181;4700.0;43;713;63;1000;2.0;1000.0;0
3182;1200.0;45;607;65;600;1.0;150.0;1
3183;700.0;69;65;89;900;2.3333333333333335;80.0;1
3184;6700.0;53;2166;73;2100;2.0;200.0;1
3185;1400.0;43;2648;63;2600;1.0;150.0;0
3186;5200.0;54;139;74;1400;3.0;170.0;0
3187;1900.0;56;1588;76;1500;2.0;160.0;0
3188;3500.0;47;121;67;2100;7.0;150.0;0
3189;4800.0;40;934;60;1600;2.0;270.0;0
3190;5300.0;54;120;74;1600;4.0;300.0;0
3191;3000.0;51;104;71;100;1.0;150.0;1
3192;3100.0;56;1841;76;1800;2.0;200.0;0
3193;1100.0;38;163;58;1600;1.5;300.0;0
3194;1400.0;40;294;60;300;1.0;236.0;0
3195;600.0;61;56;81;2400;0.8333333333333334;50.0;0
3196;500.0;38;123;58;1300;2.0;260.0;0
3197;400.0;45;211;65;1800;2.0;90.0;0
3198;500.0;51;133;71;1600;6.0;100.0;0
3199;500.0;56;151;76;2200;3.0;120.0;1
3200;4800.0;61;3184;81;3200;1.0;120.0;0
3201;14800.0;56;116;76;2000;6.0;300.0;1
3202;1300.0;56;77;76;2900;6.0;200.0;1
3203;2400.0;56;71;76;1800;6.0;200.0;1
3204;13500.0;56;106;76;600;8.0;230.0;1
3205;2700.0;30;165;50;1000;2.0;160.0;0
3206;4200.0;61;2611;81;2700;1.0;100.0;0
3207;2600.0;41;53;61;1600;8.0;170.0;0
3208;2000.0;56;132;76;300;3.0;140.0;0
3209;1800.0;31;141;51;1200;3.0;150.0;0
3210;2100.0;74;197;94;1100;2.0;150.0;1
3211;1800.0;50;133;70;1000;2.0;100.0;0
3212;1600.0;59;145;79;1800;6.0;100.0;0
3213;7900.0;40;130;60;1700;6.0;180.0;1
3214;1300.0;35;127;55;1700;5.0;135.0;1
3215;1000.0;36;53;56;900;20.0;120.0;0
3216;1100.0;41;144;61;1800;4.0;100.0;0
3217;800.0;57;123;77;1800;3.0;120.0;0
3218;17100.0;42;106;62;1800;2.5;580.0;1
3219;800.0;32;222;52;1700;3.0;200.0;0
3220;900.0;49;125;69;1700;6.0;80.0;0
3221;1000.0;43;109;63;900;6.0;100.0;1
3222;1300.0;35;175;55;1600;2.0;110.0;0
3223;1100.0;65;118;85;900;2.0;80.0;1
3224;500.0;45;68;65;800;7.0;150.0;0
3225;500.0;78;109;98;1000;5.0;100.0;0
3226;500.0;52;168;72;1700;4.0;80.0;1
3227;600.0;56;2639;76;2600;1.0;120.0;1
3228;3600.0;47;123;67;100;2.0;250.0;0
3229;400.0;47;2143;67;2100;2.0;100.0;0
3230;500.0;47;1862;67;1800;1.0;100.0;1
3231;1000.0;80;1930;100;1900;2.0;80.0;1
3232;8700.0;43;120;63;1300;6.0;250.0;1
3233;5600.0;61;2647;81;2700;1.0;400.0;1
3234;9200.0;56;75;76;300;7.0;205.0;1
3235;6300.0;61;56;81;2800;1.0;130.0;0
3236;1300.0;37;139;57;100;1.0;350.0;0
3237;1700.0;61;2728;81;2700;1.0;100.0;0
3238;25300.0;56;56;76;1400;2.3333333333333335;400.0;1
3239;8400.0;52;51;72;1600;8.0;380.0;0
3240;1300.0;42;197;62;1300;3.0;120.0;0
3241;2500.0;54;316;74;1700;2.0;150.0;0
3242;1200.0;56;106;76;2400;4.0;105.0;1
3243;15900.0;56;55;76;1700;3.5;350.0;1
3244;1000.0;48;155;68;1400;3.0;80.0;1
3245;1000.0;42;225;62;1000;2.0;100.0;1
3246;1000.0;56;117;76;800;4.0;80.0;0
3247;2300.0;56;845;76;800;1.0;120.0;0
3248;800.0;38;126;58;1600;5.0;250.0;1
3249;3800.0;82;392;102;2600;2.0;150.0;0
3250;700.0;52;133;72;1800;5.0;80.0;1
3251;1300.0;61;3469;81;3400;1.0;50.0;1
3252;500.0;46;155;66;1600;2.0;80.0;0
3253;1800.0;59;366;79;2500;2.0;200.0;0
3254;300.0;49;111;69;1200;6.0;100.0;1
3255;14800.0;41;154;61;1900;3.0;250.0;0
3256;400.0;34;160;54;1800;4.0;80.0;1
3257;8200.0;56;198;76;1500;3.0;350.0;0
3258;7700.0;29;104;49;1500;4.0;210.0;0
3259;2500.0;50;72;70;1000;5.0;150.0;1
3260;9300.0;65;51;85;1100;6.0;300.0;0
3261;5800.0;52;114;72;1700;4.0;250.0;0
3262;1200.0;71;55;91;300;0.5;50.0;0
3263;800.0;63;82;83;1100;6.0;100.0;1
3264;6600.0;44;111;64;2100;6.0;350.0;1
3265;1400.0;50;121;70;2600;6.0;100.0;1
3266;700.0;58;2548;78;2500;1.0;150.0;0
3267;8100.0;51;133;71;1500;5.0;270.0;0
3268;4300.0;76;54;96;100;0.6666666666666666;220.0;0
3269;11000.0;56;72;76;1900;8.0;500.0;0
3270;1100.0;41;1863;61;1800;0.5;250.0;1
3271;400.0;30;194;50;800;3.0;80.0;1
3272;4000.0;48;57;68;1800;3.0;230.0;0
3273;800.0;67;54;87;2100;1.5;110.0;0
3274;5000.0;56;232;76;1800;3.0;170.0;0
3275;3800.0;49;162;69;700;2.0;150.0;1
3276;8100.0;38;250;58;1900;2.0;250.0;0
3277;3500.0;48;134;68;1800;5.0;120.0;1
3278;3500.0;56;54;76;1600;8.0;120.0;1
3279;700.0;61;1910;81;2700;1.0;228.0;0
3280;2900.0;42;103;62;1900;7.0;120.0;0
3281;4200.0;56;72;76;1700;10.0;250.0;0
3282;4900.0;61;2821;81;2800;1.0;150.0;1
3283;1100.0;45;751;65;1700;1.0;100.0;0
3284;1200.0;56;51;76;1500;8.0;120.0;0
3285;2300.0;55;138;75;1100;2.0;200.0;1
3286;2200.0;50;245;70;900;1.0;300.0;1
3287;1500.0;58;208;78;1000;2.0;80.0;0
3288;900.0;61;51;81;2400;1.0;220.0;0
3289;2500.0;61;2395;81;2500;1.0;150.0;1
3290;4000.0;61;2578;81;2700;1.0;125.0;1
3291;3300.0;67;268;87;2300;2.0;120.0;0
3292;3600.0;62;51;82;2800;9.0;200.0;1
3293;1500.0;38;349;58;600;1.0;150.0;0
3294;2400.0;44;111;64;2700;7.0;120.0;1
3295;1200.0;56;106;76;2500;6.0;110.0;1
3296;1100.0;58;136;78;3400;6.0;110.0;1
3297;1100.0;66;52;86;2700;7.0;120.0;0
3298;1000.0;59;77;79;3200;7.0;150.0;1
3299;4500.0;56;198;76;2700;3.0;160.0;1
3300;600.0;36;365;56;800;1.0;200.0;0
3301;3200.0;61;73;81;2600;11.0;150.0;0
3302;500.0;56;240;76;4600;2.0;100.0;0
3303;6300.0;68;293;88;1600;1.0;360.0;1
3304;3800.0;53;427;73;800;1.0;300.0;0
3305;6300.0;40;111;60;2300;7.0;150.0;1
3306;1500.0;72;56;92;2600;3.5;250.0;1
3307;500.0;50;3186;70;3400;1.0;125.0;1
3308;4500.0;66;126;86;700;2.0;500.0;1
3309;1200.0;54;273;74;1000;1.0;150.0;1
3310;1300.0;61;3828;81;3900;1.0;631.94;0
3311;2100.0;69;56;89;2200;4.5;150.0;1
3312;900.0;64;366;84;2100;2.0;160.0;1
3313;4000.0;56;1728;76;1700;2.0;200.0;0
3314;8000.0;42;353;62;2000;2.0;340.0;0
3315;1200.0;56;283;76;500;1.0;110.0;1
3316;2000.0;32;136;52;1900;6.0;105.0;0
3317;2300.0;47;287;67;1800;1.0;200.0;0
3318;800.0;62;295;82;1200;1.0;80.0;0
3319;4700.0;70;2458;90;2400;1.0;200.0;0
3320;1500.0;45;353;65;300;1.0;125.0;0
3321;1400.0;44;442;64;1200;1.0;200.0;0
3322;1200.0;61;2075;81;3100;1.0;100.0;0
3323;1200.0;40;379;60;600;1.0;150.0;0
3324;1100.0;34;440;54;400;1.0;80.0;0
3325;1100.0;32;336;52;2200;2.0;200.0;0
3326;1200.0;58;293;78;900;1.0;120.0;0
3327;300.0;43;367;63;700;1.0;100.0;0
3329;700.0;61;2942;81;3000;1.0;60.0;1
3330;600.0;52;52;72;100;1.5;70.0;1
3331;1800.0;55;64;75;200;0.3333333333333333;150.0;0
3332;900.0;51;1463;71;2600;1.0;100.0;0
3333;4400.0;63;56;83;100;1.5;100.0;0
3334;1200.0;40;324;60;900;1.0;100.0;0
3335;39900.0;43;113;63;2500;7.0;550.0;0
3336;4500.0;61;2819;81;2800;1.0;150.0;0
3337;6900.0;69;337;89;5500;2.0;160.0;0
3338;1100.0;31;155;51;1000;2.0;150.0;0
3339;1200.0;40;2140;60;2100;1.0;150.0;1
3340;12600.0;53;52;73;300;3.5;430.0;0
3342;400.0;31;297;51;1300;1.0;100.0;1
3343;1100.0;66;297;86;1100;1.0;500.0;0
3344;1600.0;68;112;88;100;1.0;100.0;0
3345;1200.0;44;114;64;100;1.0;300.0;0
3346;1900.0;45;114;65;100;1.0;120.0;0
3347;800.0;56;109;76;100;1.0;70.0;0
3348;2900.0;42;283;62;200;2.0;150.0;0
3349;11400.0;47;109;67;100;1.0;190.0;0
3350;1700.0;50;723;70;1200;1.0;100.0;1
3351;14400.0;33;253;53;1700;2.0;400.0;0
3352;900.0;61;2275;81;2200;0.5;250.0;1
3353;3300.0;56;78;76;1500;7.0;200.0;1
3354;1100.0;54;2793;74;2700;1.0;100.0;0
3355;3500.0;41;112;61;100;1.0;120.0;0
3356;8700.0;56;108;76;1600;4.0;370.0;1
3357;2600.0;56;101;76;0;1.0;150.0;0
3358;500.0;50;359;70;3200;1.0;100.0;0
3359;400.0;56;381;76;1400;1.0;100.0;0
3360;2100.0;50;877;70;800;1.0;430.0;0
3361;900.0;79;2094;99;2000;2.0;120.0;1
3362;3700.0;61;1171;81;1900;0.5;170.0;0
3363;2700.0;56;53;76;1600;3.0;200.0;1
3364;14400.0;40;318;60;1800;2.0;245.0;0
3365;7400.0;56;1577;76;1500;2.0;100.0;0
3366;900.0;46;1060;66;2000;1.0;100.0;1
3367;2700.0;56;399;76;1200;2.0;400.0;0
3368;1400.0;52;1316;72;1300;1.0;440.0;1
3369;1200.0;53;1865;73;1800;1.0;300.0;1
3370;8500.0;64;221;84;200;0.5;300.0;0
3371;7100.0;78;777;98;1900;2.0;170.0;0
3372;500.0;61;2869;81;2800;1.0;100.0;0
3373;1200.0;41;2946;61;2900;2.0;400.0;1
3374;1300.0;61;2993;81;2900;1.0;100.0;0
3375;7700.0;61;1865;81;1800;1.0;300.0;1
3376;1000.0;37;51;57;2400;5.0;110.0;1
3377;1100.0;61;3006;81;3000;1.0;100.0;1
3378;8900.0;56;512;76;1500;2.0;200.0;0
3379;5100.0;57;1866;77;1800;1.0;250.0;0
3380;500.0;56;296;76;1900;1.0;225.48;0
3381;6200.0;61;263;81;2700;3.0;200.0;0
3382;600.0;48;1821;68;1800;2.0;100.0;0
3383;1200.0;42;898;62;1200;1.0;100.0;1
3384;5600.0;61;57;81;2900;10.0;130.0;1
3385;1100.0;61;137;81;900;3.0;150.0;1
3386;200.0;51;963;71;1200;1.0;95.44;0
3387;1800.0;56;507;76;1900;2.0;160.0;0
3388;1800.0;72;53;92;2800;2.6666666666666665;150.0;1
3389;2400.0;56;1883;76;1800;2.0;125.0;0
3390;5900.0;44;1745;64;1700;1.0;250.0;1
3391;1200.0;67;173;87;100;0.5;150.0;0
3392;11900.0;43;58;63;100;1.5;400.0;1
3393;2600.0;61;113;81;100;1.0;90.0;0
3394;900.0;43;2886;63;2800;2.0;175.0;1
3395;4900.0;49;52;69;100;0.3333333333333333;130.0;0
3396;4700.0;54;53;74;100;0.4;105.0;0
3397;1800.0;63;122;83;2700;7.0;100.0;0
3398;500.0;67;2518;87;2500;1.0;200.0;1
3399;500.0;67;130;87;900;3.0;174.0;0
3400;400.0;66;93;86;1700;5.0;165.0;0
3401;1200.0;36;2185;56;2100;1.0;110.0;1
3402;4900.0;56;4024;76;4000;2.0;165.0;0
3403;3400.0;48;57;68;900;3.5;200.0;0
3404;2600.0;46;52;66;2900;3.5;180.0;1
3405;400.0;34;143;54;1200;2.0;90.0;1
3406;5300.0;47;690;67;1200;1.0;230.0;0
3407;14500.0;56;74;76;300;7.0;280.0;0
3408;600.0;56;236;76;1900;3.0;281.43;0
3409;4000.0;65;141;85;2100;5.0;150.0;1
3410;3800.0;56;482;76;1600;2.0;220.0;0
3411;3500.0;53;1868;73;1800;1.0;120.0;0
3412;3400.0;56;1594;76;1500;1.0;150.0;1
3413;1100.0;36;1229;56;1200;1.0;110.0;1
3414;3200.0;42;1776;62;1700;1.0;110.0;0
3415;3100.0;43;468;63;700;2.0;240.0;0
3416;2800.0;49;2400;69;2400;1.0;250.0;0
3417;3900.0;56;1122;76;1100;2.0;180.0;1
3418;400.0;56;1758;76;1700;1.0;100.0;0
3419;2900.0;40;125;60;1500;5.0;160.0;1
3420;4900.0;40;139;60;1800;3.0;275.0;0
3421;700.0;70;3040;90;3000;1.0;150.0;0
3422;1200.0;47;119;67;2300;5.0;100.0;0
3423;1000.0;50;677;70;600;1.0;247.0;0
3424;2500.0;49;810;69;1500;1.0;200.0;0
3425;500.0;48;609;68;1800;1.0;250.0;1
3426;12300.0;58;54;78;100;0.6666666666666666;380.0;0
3427;800.0;55;819;75;800;1.0;180.0;1
3428;2700.0;43;2461;63;2400;1.0;300.0;1
3429;900.0;56;996;76;900;1.0;120.0;0
3430;1400.0;61;2282;81;2400;1.0;220.0;0
3431;1200.0;56;480;76;1600;2.0;120.0;0
3432;14400.0;56;138;76;1800;4.0;240.0;0
3433;15500.0;56;76;76;1800;4.0;400.0;1
3434;2400.0;72;925;92;2800;0.3333333333333333;160.0;0
3435;1000.0;56;610;76;900;1.0;120.0;0
3436;800.0;53;71;73;700;6.0;100.0;1
3437;1300.0;65;778;85;1800;1.0;430.0;1
3438;3900.0;46;209;66;800;2.0;200.0;1
3439;2100.0;56;1261;76;1200;1.0;250.0;0
3440;1300.0;56;617;76;1200;1.0;200.0;1
3441;3600.0;55;151;75;1300;5.0;130.0;0
3442;1300.0;56;938;76;1000;1.0;150.0;1
3443;800.0;72;956;92;1400;2.0;110.0;0
3444;4300.0;56;54;76;1400;7.0;150.0;1
3445;4600.0;61;55;81;2300;1.0;110.0;1
3446;3700.0;61;60;81;2100;0.5;160.0;1
3447;1300.0;46;229;66;200;1.0;100.0;0
3448;1800.0;61;2554;81;2500;1.0;100.0;0
3449;7300.0;61;2402;81;2400;1.0;300.0;1
3450;5300.0;61;81;81;1400;1.0;150.0;0
3451;2900.0;72;56;92;100;0.4;100.0;1
3452;3700.0;56;167;76;100;1.0;100.0;0
3453;6100.0;79;56;99;300;1.0;130.0;0
3454;2400.0;59;138;79;100;1.0;150.0;1
3455;600.0;61;2099;81;2100;1.0;100.0;0
3456;2500.0;65;57;85;100;0.75;150.0;0
3457;11200.0;61;147;81;100;1.0;190.0;1
3458;600.0;58;4143;78;4100;1.0;150.0;0
3459;5700.0;61;61;81;2500;1.0;140.0;1
3460;800.0;60;54;80;2700;0.375;90.0;0
3461;4300.0;61;2797;81;2700;1.0;100.0;0
3462;3600.0;61;2402;81;2400;1.0;100.0;0
3463;1700.0;75;54;95;100;0.2857142857142857;150.0;0
3464;3600.0;61;3165;81;3400;1.0;160.0;0
3465;1800.0;61;52;81;2200;1.5;100.0;0
3466;4400.0;64;261;84;200;0.14285714285714285;120.0;0
3467;400.0;61;55;81;1700;0.8;50.0;0
3468;4900.0;61;52;81;1800;1.0;120.0;0
3469;1600.0;61;2739;81;2700;1.0;100.0;0
3470;2000.0;57;56;77;2400;0.42857142857142855;1000.0;1
3471;5500.0;64;59;84;2000;4.0;180.0;1
3472;2400.0;48;123;68;100;1.0;130.0;0
3473;3300.0;76;2015;96;4000;1.0;120.0;0
3474;5600.0;56;420;76;2100;1.0;180.0;0
3475;1300.0;61;181;81;100;1.0;200.0;0
3476;4800.0;57;2375;77;2400;1.0;110.0;1
3477;11600.0;45;149;65;100;1.0;325.0;0
3478;1400.0;61;2748;81;2800;1.0;50.0;0
3479;500.0;61;795;81;2100;1.0;50.0;0
3480;3700.0;61;2011;81;2200;1.0;85.0;0
3481;4800.0;61;1521;81;1700;1.0;110.0;1
3482;2300.0;61;1383;81;1400;1.0;80.0;0
3483;3400.0;61;1081;81;2700;0.125;900.0;0
3484;1300.0;61;1831;81;2000;1.0;100.0;1
